gene_names,ApoE.2,ApoE.3,ApoE.4,ApoE.5,ApoE.6,WT.1,WT.2,WT.3,WT.5,WT.6,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Tubgcp4,997.1452632,1068.405635,1022.495438,1052.000935,1055.887359,860.3425885,902.6189426,963.0543621,1032.90208,883.1647573,985.7073842,0.163217541,0.062578952,2.608185909,0.00910235,0.151822648
Mgat5,1556.560657,1543.357083,2472.750434,1468.671052,1547.845231,1119.128952,1193.983522,1326.583546,1543.962191,1134.321168,1455.669183,0.443364993,0.17004738,2.607302695,0.009125865,0.152068496
P2rx6,207.8794362,168.3491273,195.1183954,313.4136735,237.7796382,159.1780272,113.0820571,139.4521787,138.0077936,169.8393764,196.1746584,0.639244598,0.245269649,2.606293119,0.00915281,0.152370982
Ly6c2,87.03895094,19.75045627,73.16939828,21.86607025,52.8399196,28.3200171,15.28135907,27.41367615,18.32916009,25.73323885,50.09359115,1.1522936,0.442207223,2.605777427,0.009166601,0.152454116
Diras2,143.656521,84.6448126,142.5865197,82.60515426,81.99297869,73.24142354,65.20046538,42.90836267,69.00389681,46.31982993,89.72309725,0.852060011,0.327183398,2.604227531,0.00920816,0.152998485
Acsl5,5242.617977,3508.057233,2953.041869,3883.657032,4886.78153,2729.463717,2610.05613,2286.062211,1937.50004,3241.358765,4002.050294,0.677153414,0.260157279,2.602861682,0.009244924,0.153462202
Tas2r137,1.690076717,2.821493753,3.752276835,8.503471762,0.911033097,6.835866197,13.24384453,8.343292741,6.469115326,12.35195465,7.267039605,-1.495969719,0.574862476,-2.602308868,0.009259841,0.153562729
Slc35b4,1361.356796,1622.358908,1643.497254,1653.317867,1587.019654,1260.729037,1329.478239,1377.835201,1534.258518,1336.069761,1527.024695,0.201921997,0.077609546,2.601767547,0.009274469,0.15365827
Muc1,59.1526851,87.46630636,121.0109279,71.67211914,69.23851534,52.73382495,56.03164993,61.97874607,58.22203794,48.37848904,67.99289111,0.560948015,0.215684372,2.600781925,0.009301156,0.15395323
Tmem245,5237.547747,6022.008168,5408.907058,6021.672789,4472.261471,6809.499285,6246.000832,6224.096385,5845.923883,7410.143459,5812.986537,-0.260631493,0.100225446,-2.600452316,0.009310096,0.153954158
Adrb2,861.0940874,527.6193319,502.8050959,443.3953133,1240.827078,1412.094646,1075.807679,1574.49853,1483.583782,1165.201055,1025.195894,-0.907881253,0.349340704,-2.598841878,0.009353885,0.154383643
Gm3435,87.8839893,65.83485425,66.60291382,77.74602754,34.61925767,49.80416801,45.84407722,35.75696889,42.04924962,40.14385261,47.19874371,0.63433171,0.244072701,2.598945758,0.009351055,0.154383643
Htatip2,677.7207636,349.8652254,451.2112894,394.8040461,604.9259761,295.8953511,366.7526178,305.1261345,218.8717352,425.1131058,429.2363976,0.621399227,0.239147397,2.598394274,0.009366088,0.154437973
Wdr16,16.05572881,5.642987507,9.380692088,10.93303512,5.466198579,19.53104628,13.24384453,23.83797926,15.09460243,38.0851935,16.25977823,-1.207003364,0.464642592,-2.597702804,0.009384968,0.154602186
C1ra,2577.366994,3442.222379,3721.320551,3227.674925,5372.362171,2467.747697,2792.413681,2367.11134,2921.883756,2814.187001,3052.565507,0.456795252,0.175912274,2.596721888,0.009411809,0.154897111
Xkr5,6.760306869,11.28597501,25.32786864,20.65128857,15.48756264,8.788970825,11.20632999,5.959494815,4.312743551,2.058659108,9.992261046,1.281074434,0.493553888,2.595612079,0.00944226,0.155250825
Ttc7,931.2322712,1200.075343,1389.280498,1019.20183,1274.535302,1035.145453,963.7443789,893.9242222,895.9724727,860.5195071,1067.178658,0.322595763,0.124365145,2.593940308,0.009488296,0.155859874
Pkib,132.6710223,70.53734384,112.5683051,41.30257713,104.7688061,55.66348189,70.29425174,39.33266578,38.81469196,43.23184127,71.50700218,0.903178098,0.348402545,2.592340703,0.009532532,0.156438231
A630033H20Rik,68.44810705,97.81178345,122.8870663,69.24255578,110.2350047,65.42900503,84.55685354,61.97874607,60.37840971,54.55446636,79.59127731,0.52149114,0.201218436,2.591666793,0.009551223,0.15647716
Wdr59,1265.867461,1066.524639,1036.566476,1163.76085,1008.513638,954.0916106,993.2883398,974.9733517,918.6143763,1012.860281,1045.518047,0.19093404,0.073674076,2.591604146,0.009552962,0.15647716
Rnf146,1364.736949,1637.406875,1525.300533,1703.123916,1536.912834,1682.599637,1735.962391,1727.061597,1872.808887,1752.94823,1588.965443,-0.176527995,0.068147751,-2.590371538,0.00958724,0.156890333
Gpr153,733.4932953,1047.71468,1386.466291,903.7975702,1116.015543,694.3286952,677.4735856,682.9581058,990.8528308,636.1256644,875.6793955,0.49479305,0.191239719,2.587292293,0.00967335,0.158001083
Zfp770,823.9123997,791.8992468,622.8779546,669.3447059,721.5382125,924.7950412,1000.419641,921.3378984,687.8825964,951.1005079,799.1521936,-0.304877969,0.117836532,-2.587295841,0.00967325,0.158001083
Trim12c,1003.060532,1138.002481,1487.777765,1190.486047,1065.908723,969.7164477,1102.295368,916.5703025,993.0092026,834.7862683,1033.42436,0.288667164,0.111673193,2.584928008,0.009739933,0.158938835
Ttc13,1577.686616,1163.395924,1058.142068,1144.324343,1348.328983,1009.755093,947.4442625,1032.184502,931.552607,1181.670328,1183.079616,0.30294634,0.117322355,2.582170641,0.009818103,0.159913269
Klf11,1923.307304,1977.867121,1610.664831,1870.763788,1391.147538,2790.009961,2370.648171,1886.776058,1989.252963,2287.170269,1871.246625,-0.368440088,0.142801927,-2.580077845,0.009877805,0.160734604
4931406P16Rik,5740.34557,6722.679116,6411.703042,8097.734681,9280.694155,9083.889624,8670.643138,10696.10129,9569.977939,9712.753671,8254.295486,-0.39692835,0.153910984,-2.578947524,0.009910184,0.160959221
Car4,926.1620411,701.6114467,600.3642936,827.2663243,913.7661959,1492.171936,1063.582591,1317.048354,919.6925622,1414.298807,930.2340733,-0.645007993,0.250103629,-2.57896295,0.009909741,0.160959221
Tnc,4806.578184,10145.15104,20528.70656,12110.15857,9879.242899,5194.281757,4982.741815,7388.581671,8421.709969,3913.510964,8836.199143,0.942627339,0.36560196,2.578288525,0.009929105,0.161115541
Btbd9,2493.708196,1852.780898,2203.524571,1987.382829,1500.47151,1579.085092,1548.511053,1641.244872,1606.496973,1517.231763,1802.809094,0.347072402,0.134665417,2.577294228,0.009957715,0.161317696
Cyp2b10,1028.411682,663.99153,136.0200353,269.681533,1865.795782,3768.515379,979.025738,3479.153073,1271.181162,3492.515177,1530.392969,-1.712281217,0.664521707,-2.576712239,0.009974495,0.161317696
Fmo6,13.52061374,50.78688756,58.16029094,49.80604889,46.46268793,63.4759004,58.06916448,127.533189,142.3205372,63.81843235,57.46454738,-1.05878534,0.410954353,-2.576406192,0.009983329,0.161317696
Zdhhc12,242.5260089,140.1341898,216.6939872,170.0694352,218.6479432,158.2014748,147.7198044,146.6035724,147.7114666,144.1061376,170.6600665,0.411359848,0.159663753,2.576413491,0.009983118,0.161317696
Zfp58,429.2794862,506.9283777,583.4790479,522.3561225,483.7585743,533.1975634,598.0105184,676.998611,679.2571093,563.043266,530.9086503,-0.272279365,0.105688633,-2.57624078,0.009988107,0.161317696
Fam135a,2087.244746,4015.926109,3623.761354,3643.130259,2515.36238,3679.649119,4572.182635,5332.55596,5446.995105,3496.632495,3602.501618,-0.504103041,0.195758222,-2.575130875,0.010020216,0.161685614
Hist1h3g,18.59084389,10.3454771,17.82331497,12.1478168,37.35235696,9.765523139,6.112543629,9.535191704,2.156371775,12.35195465,11.69510619,1.275269353,0.495305741,2.574711431,0.010032375,0.161731215
Ccdc109b,721.6627583,281.2088774,351.7759533,205.298104,397.2104301,204.0994336,263.8581333,188.3200362,180.0570433,238.8044565,301.1838012,0.865116477,0.336241604,2.572901351,0.010084995,0.162428403
Clec4a3,139.4313292,151.4201648,119.1347895,77.74602754,349.8367091,98.6317837,80.48182445,79.85723052,74.39482625,77.19971655,125.7228007,1.029713889,0.40042788,2.571533955,0.010124909,0.162768707
Coq10b,1475.436974,1619.537414,1778.57922,1673.969155,1503.204609,2195.289602,2454.186267,2088.206983,2135.886244,2218.205189,1984.47293,-0.462433911,0.179816846,-2.571694033,0.010120229,0.162768707
Mir1894,103.0946798,124.1457252,88.17850563,128.7668581,90.19227656,163.0842364,145.6822898,168.0577538,135.8514219,123.5195465,122.2204253,-0.465727657,0.181178505,-2.570545861,0.010153838,0.163082498
Btla,239.1458555,106.2762647,235.4553714,71.67211914,134.8328983,64.45245272,83.53809627,66.74634193,101.3494734,84.40502343,124.7125893,0.977305524,0.380381041,2.569280321,0.010190998,0.163527778
Ptges,553.5001249,438.2720297,379.9180296,355.9310323,600.3708106,367.18367,319.8897833,257.450176,221.028107,343.796071,501.6406545,0.625303656,0.243452873,2.568479267,0.010214582,0.163623682
Rnf145,2635.674641,2858.173172,3245.719462,2553.471092,2415.148739,2242.164113,2447.054966,2328.970574,2434.543734,2182.178654,2489.370598,0.236746467,0.092175343,2.568435971,0.010215858,0.163623682
Cnpy3,1265.867461,1370.305466,1438.060097,1118.813928,1515.959073,1140.613103,1163.420804,1177.596175,1189.239034,1156.966419,1287.778598,0.204491834,0.079685303,2.5662428,0.010280684,0.164147837
Gpx2-ps1,12.67557538,14.10746877,6.566484461,12.1478168,10.02136406,26.36691247,18.33763089,8.343292741,23.72008953,37.05586394,15.72727769,-1.04470893,0.407006405,-2.566812011,0.010263824,0.164147837
Muc2,67.60306869,62.07286258,108.8160282,68.0277741,51.01785341,144.5297425,79.46306718,165.6739559,143.3987231,185.2793197,103.8465844,-1.006245871,0.392102308,-2.56628398,0.010279463,0.164147837
Treml4,5.91526851,14.10746877,6.566484461,3.644345041,30.97512528,1.953104628,7.131300901,1.191898963,1.078185888,3.087988662,9.938519026,2.077200105,0.809493992,2.566047587,0.010286471,0.164147837
Gm5122,17.74580553,13.16697085,8.442622879,9.718253443,5.466198579,33.20277867,17.31887362,21.45418133,18.32916009,38.0851935,18.73483281,-1.230921805,0.480279527,-2.56292791,0.01037936,0.165477741
Mthfs,81.96872079,96.87128553,100.3734053,99.61209779,112.0570709,67.38210966,86.59436808,65.55444296,92.72398634,59.70111413,86.22979974,0.398120048,0.155394751,2.561991613,0.010407383,0.165772013
Npc1l1,10.98549866,19.75045627,24.38979943,17.00694352,11.84343026,5.859313883,7.131300901,9.535191704,10.78185888,10.29329554,12.87736752,0.947441736,0.369893387,2.56139139,0.010425383,0.165906237
Bst1,219.7099732,183.397094,344.2713996,349.8571239,383.5449337,168.9435503,244.5017452,188.3200362,109.9749605,207.9245699,235.8815281,0.686164784,0.268112052,2.559246329,0.010489938,0.166780394
Col5a2,9246.40972,16612.95522,29660.81031,13797.49033,21063.99623,8933.500567,9638.462546,12952.36603,14773.30303,8059.650408,13604.95384,0.733575937,0.287170643,2.554494879,0.010634199,0.168762125
Ubash3a,24.5061124,9.404979178,15.94717655,6.073908402,18.22066193,8.788970825,3.056271815,9.535191704,3.234557663,5.14664777,13.15059405,1.339141595,0.524253383,2.554378547,0.010637753,0.168762125
Wdfy2,1051.227718,1115.430531,1054.389791,1002.194886,1248.115342,1010.731645,896.506399,963.0543621,976.8364143,929.4845872,1045.841691,0.196761291,0.077034989,2.554180805,0.010643797,0.168762125
Cideb,1.690076717,5.642987507,6.566484461,3.644345041,7.288264773,17.57794165,12.22508726,16.68658548,12.93823065,23.67457974,10.61420546,-1.74146755,0.682434813,-2.551844536,0.010715432,0.1697322
Rhobtb1,1551.490426,3343.470098,4706.29322,3315.139206,2017.938309,4419.875773,4951.16034,5921.354048,6434.613378,3499.720484,3557.243988,-0.756371445,0.296436346,-2.551547587,0.010724568,0.1697322
Zfp119b,234.9206637,256.7559316,235.4553714,236.8824277,301.551955,265.6222294,315.8147542,413.5889402,391.3814772,292.3295933,277.2021971,-0.405372503,0.158963006,-2.550105925,0.010769019,0.170280206
Dscr3,1620.783572,1826.446956,1526.238603,1682.472627,2250.251749,1400.376018,1460.897927,1517.28738,1540.727634,1476.05858,1598.984054,0.268493782,0.105335811,2.54893165,0.010805348,0.170543418
Kctd12b,723.352835,664.9320279,794.5446198,758.0237685,794.4208602,1164.050358,1122.670513,935.6406859,809.7176017,1073.590725,855.5429074,-0.451179755,0.177006683,-2.54894192,0.010805029,0.170543418
Bst2,748.7039857,645.1815716,713.8706679,753.1646418,878.2359051,571.2831036,732.4864782,525.6274427,571.4385205,642.3016417,697.7714379,0.29654732,0.116371682,2.548277338,0.010825637,0.170708179
Rab11fip2,1818.522548,1935.544715,1902.404355,1992.241956,1758.293876,1998.026034,2135.315241,2226.467263,2274.972223,2366.428645,2007.781767,-0.226073863,0.088767364,-2.546812852,0.010871172,0.171270369
C3,46437.39292,47978.56078,47689.56244,41528.52652,84673.23806,29917.65669,30754.24451,24761.70096,30176.26663,43638.42644,47502.86783,0.752607868,0.295584418,2.546168956,0.010891246,0.171430784
Got1l1,21.12595897,3.761991671,5.628415253,14.57738016,52.8399196,3.906209255,3.056271815,8.343292741,4.312743551,9.263965986,15.18993861,1.771412161,0.695913266,2.545449625,0.010913711,0.171472902
Vwa3a,812.0818626,904.7589969,869.5901565,827.2663243,656.8548626,1273.424217,701.9237601,1353.997222,1131.016996,1316.5125,923.9345696,-0.505005269,0.198394689,-2.545457601,0.010913462,0.171472902
Dhx58,394.6329135,215.3740232,249.5264095,208.942449,232.3134396,218.7477183,208.8452407,176.4010465,155.2587678,167.7807173,227.4222015,0.490312668,0.192662862,2.544925691,0.0109301,0.171574842
Neat1,21425.10254,27662.86526,30899.06167,30648.94179,21678.94357,34802.37136,30318.2164,32948.85493,30795.14533,37745.51474,28979.17745,-0.332538536,0.130706284,-2.544166406,0.010953889,0.171680562
Tmed10,4063.789467,4400.589757,5137.805056,4037.934305,5058.966785,4006.794144,3902.859107,3713.957169,3823.247158,4135.846148,4166.135307,0.213140702,0.083779139,2.544078445,0.010956648,0.171680562
Pdia6,4229.416985,4201.204199,3080.619282,3797.407533,5941.757856,3223.599188,3132.67861,3178.794534,3032.936902,3661.325223,3944.159799,0.388964219,0.152962219,2.542877722,0.01099437,0.172116013
Thg1l,172.3878252,124.1457252,154.7814194,146.9885833,192.2279834,134.7642193,127.3446589,104.8871087,116.4440759,108.0796032,141.0178771,0.418428605,0.164643593,2.541420516,0.011040305,0.172679132
2810474O19Rik,4324.061281,7174.118117,7763.460772,6557.39151,4973.329674,7918.862713,6587.284518,10469.64049,10498.29599,7551.161608,6799.270714,-0.482625741,0.189972268,-2.540506289,0.01106921,0.172975126
3110052M02Rik,840.8131668,823.876176,594.7358784,658.4116707,432.7407209,412.1050765,478.8159176,514.900352,517.5292261,428.2010945,547.0643102,0.51129385,0.201348268,2.539350625,0.011105846,0.173180424
Fam105a,238.3008171,217.255019,287.9872471,95.96775275,497.4240707,154.2952656,140.5885035,83.43292741,105.662217,213.0712177,204.4039278,0.939829596,0.37007607,2.539557872,0.011099268,0.173180424
Krt8,5.91526851,9.404979178,2.814207626,1.21478168,6.377231676,5.859313883,1.018757272,27.41367615,18.32916009,44.26117082,14.26566123,-1.893773639,0.746107784,-2.538203837,0.011142307,0.173180424
Lilra6,27.88626583,35.73892088,33.77049152,20.65128857,55.57301889,25.39036016,25.46893179,10.72709067,14.01641654,21.61592063,26.98029728,0.833284989,0.328262407,2.538472184,0.011133765,0.173180424
Sdc1,2378.78298,2590.131266,5384.517258,3677.144146,4021.300088,2610.324335,2973.752476,2550.663781,2279.284967,2086.451006,2934.779435,0.530102961,0.208802519,2.538776656,0.011124081,0.173180424
Zfp866,1989.220296,2516.772428,2223.224025,2611.780613,2023.404507,2759.736839,2617.187431,2729.448625,2859.348974,2393.191213,2346.291386,-0.233917825,0.092147039,-2.538527851,0.011131994,0.173180424
Ccnl1,2528.354769,2884.507114,2665.992691,2968.926427,2478.921056,3951.130662,3502.4875,3349.236086,3369.330899,3254.74005,3149.048495,-0.365709272,0.14413824,-2.537211993,0.011173927,0.173516263
Surf4,6506.795361,5339.206679,6305.701221,4927.154495,7178.940801,5198.187967,4973.573,4834.342194,5302.518196,5091.063974,5739.114232,0.252719266,0.099619687,2.536840591,0.011185788,0.173544941
Cdk18,561.1054701,205.0285461,400.5555521,149.4181467,393.5662977,225.5835845,204.7702116,126.3412901,129.3823065,249.0977521,274.7859746,0.870877036,0.343426443,2.535847353,0.011217562,0.173882243
Fam49b,1717.962983,1056.179162,1201.666656,802.9706907,1477.695683,922.8419366,897.5251562,773.542427,754.7301214,1034.476202,1085.763195,0.513852091,0.202761165,2.534272733,0.011268099,0.174353715
Zfp7,294.9183872,249.2319482,232.6411638,176.1433436,208.6265791,310.5436358,349.4337441,272.9448625,295.4229332,341.7374119,272.1149032,-0.432353895,0.170599417,-2.534322225,0.011266508,0.174353715
Alcam,7004.522955,2534.641888,5865.746762,1899.918548,2633.796682,1521.468505,2553.005722,1750.899577,2223.2193,1756.036219,2921.3633,1.02410454,0.404235761,2.533433801,0.011295107,0.174615708
Il13ra1,1348.68122,2176.312182,2960.546423,1851.327281,2574.579531,1301.744234,1740.03742,1508.944087,1860.948842,1161.083737,1693.630375,0.527039819,0.208076368,2.532915319,0.011311828,0.174718336
Lox,1951.19357,8030.91172,9031.730342,5722.836496,7642.656647,3226.528845,2632.46879,4373.077295,4921.918577,3213.566868,4922.876704,0.817937793,0.323209361,2.530674824,0.011384334,0.175554527
Xylt1,490.122248,544.5482944,1102.23132,421.5292431,514.7336996,363.2774608,341.283686,464.8405956,467.9326753,333.5027755,490.6483937,0.641716883,0.253581242,2.530616533,0.011386225,0.175554527
Calca,17.74580553,12.22647293,8.442622879,7.288690082,33.70822457,33.20277867,31.58147542,35.75696889,22.64190364,75.14105744,24.97473123,-1.31119662,0.518993306,-2.526422992,0.011523065,0.177506411
Orm1,762.2245995,333.8767608,264.5355169,543.0074111,1153.3679,242.1849738,207.8264834,212.1580154,66.84752504,531.1340499,585.9251932,1.278432247,0.506235603,2.525370084,0.011557651,0.17788107
Fcrla,56.61757003,15.9884646,17.82331497,3.644345041,16.39859574,1.953104628,13.24384453,5.959494815,6.469115326,9.263965986,17.0808049,1.593069399,0.631656113,2.522051739,0.011667255,0.179408627
Cacna1i,29.57634255,16.92896252,91.93078246,4.859126721,9.110330966,5.859313883,4.075029086,10.72709067,14.01641654,6.175977324,20.16374823,1.907532911,0.757419463,2.518463022,0.011786826,0.180776471
Eln,11951.37751,37858.80318,42735.61894,38135.64129,35236.93811,15954.9117,14616.11057,22615.09092,27939.03091,13232.03142,24703.33167,0.814269843,0.323322744,2.518442819,0.011787502,0.180776471
Chpf,2341.601292,2151.859236,3226.020009,1875.622914,2349.554356,1690.412055,1569.904955,1672.234245,2089.52425,1555.316956,2071.221527,0.477946238,0.189904911,2.516766082,0.011843743,0.18115805
Clptm1l,3240.722105,3115.869602,3142.531849,2905.757779,3567.605606,2707.979566,2823.995157,2898.698278,2820.534282,3004.612968,3089.552838,0.164652137,0.065417771,2.516932836,0.011838139,0.18115805
Ddit4l,106.4748332,149.5391689,268.2877937,123.9077314,114.7901702,87.88970825,130.4009308,97.73571496,95.95854401,75.14105744,115.4561881,0.647827038,0.257371842,2.517085914,0.011832997,0.18115805
Hs3st1,304.2138091,326.3527775,414.6265903,580.6656432,550.2639903,478.5106338,746.74908,743.7449529,549.8748027,601.1284595,542.9826317,-0.520905466,0.207075954,-2.51552851,0.011885406,0.181435628
Ptprq,9.295421945,31.97692921,40.33697598,18.2217252,27.3309929,32.22622636,24.45017452,81.04912948,76.55119803,81.31703476,44.99246312,-1.214370711,0.482701595,-2.515779363,0.011876951,0.181435628
Nanp,132.6710223,184.3375919,184.7996341,105.6860062,157.6087257,177.7325211,223.1078425,208.5823185,228.5754082,226.4525019,173.2167858,-0.47303051,0.188092042,-2.514888476,0.011907004,0.181484946
Cdca8,32.95649599,20.69095419,37.52276835,18.2217252,35.53029077,27.34346479,10.18757272,15.49468652,16.17278832,14.41061376,22.58694967,0.798784157,0.317685341,2.514387835,0.011923923,0.181583109
BC024582,7.605345228,20.69095419,19.69945338,18.2217252,20.04272812,8.788970825,2.037514543,8.343292741,10.78185888,12.35195465,14.06464393,1.023796607,0.407247379,2.513942779,0.01193898,0.181652791
Notch4,1438.255286,2035.237494,1886.457179,2091.854054,2308.557867,2505.833237,2104.752523,3067.947931,2576.864272,2857.418842,2457.76159,-0.426040501,0.16951594,-2.513276929,0.01196154,0.181836391
Orai1,414.9138341,486.2374235,427.7595592,375.3675392,545.7088248,356.4415946,400.3716077,384.983365,362.2704583,375.7052872,412.9708665,0.26172538,0.104341364,2.508356893,0.012129409,0.184226692
Ppap2c,538.2894344,339.5197483,555.3369716,427.6031515,578.5060163,376.9491932,395.2778214,311.0856293,350.4104135,403.4971852,424.6001978,0.409131936,0.16333083,2.504927797,0.012247639,0.185696928
Aspm,83.6587975,90.28780011,122.8870663,86.2494993,165.8080236,73.24142354,58.06916448,89.39242222,74.39482625,78.2290461,82.20581455,0.560442489,0.22406363,2.50126488,0.012375058,0.186662017
Gba2,1135.731554,1118.252024,1171.648442,1124.887836,880.9690044,1422.836721,1266.315289,1433.854452,1265.790232,1259.899374,1182.03641,-0.291801781,0.116592129,-2.502757127,0.012323008,0.186662017
Gm15987,46.47710972,30.09593337,48.77959886,7.288690082,35.53029077,22.46070322,15.28135907,3.575696889,10.78185888,13.3812842,30.85019025,1.357821804,0.542687231,2.502033814,0.012348213,0.186662017
Gm4262,249.2863158,226.6599982,262.6593785,289.1180399,167.6300898,291.0125895,296.458366,320.620821,309.4393498,376.7346168,276.0407042,-0.417481674,0.166909864,-2.501240283,0.012375918,0.186662017
Susd3,53.23741659,53.60838131,35.64662993,27.93997865,87.45917727,19.53104628,37.69401905,13.11088859,23.72008953,44.26117082,42.69723271,0.899391839,0.359492865,2.501835017,0.012355149,0.186662017
Slc4a11,159.7122498,119.4432356,103.187613,125.1225131,108.4129385,166.9904457,172.1699789,138.2602797,130.4604924,199.6899335,157.1766524,-0.391439401,0.15655278,-2.500366973,0.012406472,0.186960135
B930003M22Rik,71.82826048,46.08439797,44.08925281,55.87995729,67.41644915,80.07728974,75.38803809,103.6952098,51.75292261,137.9301602,70.48277373,-0.651119444,0.260482394,-2.499667767,0.012430982,0.187166747
Adamts13,7.605345228,13.16697085,8.442622879,6.073908402,5.466198579,3.906209255,4.075029086,1.191898963,2.156371775,3.087988662,5.403191773,1.481993103,0.592967633,2.499281614,0.012444537,0.187208189
4930552P12Rik,34.6465727,9.404979178,46.90346044,8.503471762,17.30962883,12.69518008,3.056271815,10.72709067,8.625487102,11.32262509,14.62984327,1.339664792,0.536224827,2.498326682,0.012478114,0.187550496
Cndp2,1504.168278,1190.670364,1559.071025,892.864535,2058.023765,1061.512365,1096.182824,1011.92222,996.2437603,1099.323964,1226.034164,0.453020747,0.181399413,2.497366119,0.01251197,0.187896397
Gpr171,137.7412525,204.0880482,137.8961737,106.9007879,156.6976926,117.1862777,109.0070281,114.4223004,84.09849924,65.87709145,128.43451,0.601789279,0.241304022,2.493904885,0.01263464,0.189420194
Sh3d21,308.4390009,460.8439797,446.5209434,478.623982,338.9043119,505.8540986,525.6787521,529.2031396,613.4877701,475.5502539,453.6893364,-0.38371094,0.153860636,-2.49388634,0.0126353,0.189420194
Dnase1l1,459.7008671,769.3272968,763.5883359,737.37248,925.6096261,516.596174,599.0292757,535.1626344,603.7840971,528.0460612,617.6335231,0.393280283,0.157748633,2.493082036,0.012663958,0.189552055
Zfp781,102.2496414,154.2416585,146.3387966,125.1225131,103.857773,149.412504,186.4325807,209.7742175,197.3080175,138.9594898,137.7708715,-0.480523275,0.192747027,-2.493025607,0.012665971,0.189552055
Tmem100,730.1131419,709.13543,614.4353317,567.3030447,1063.175624,489.2527092,599.0292757,497.0218676,505.6691813,579.5125389,628.4231806,0.464800877,0.186473448,2.492584777,0.012681705,0.189623771
Fam228b,98.0244496,83.70431468,67.54098303,86.2494993,88.37021037,160.1545795,110.0257853,140.6440776,101.3494734,124.548876,106.0761669,-0.586597169,0.23546222,-2.491258129,0.01272916,0.190005468
Sptbn1,73554.67385,70418.8411,68011.89377,77269.83312,62487.76009,76653.49732,82454.13853,81250.56041,73650.87799,87378.75651,73476.17002,-0.19049037,0.076459127,-2.491401314,0.012724031,0.190005468
Polr3f,1132.351401,1324.221068,1282.340608,1253.654694,1177.054761,1244.127648,1373.284802,1557.811945,1496.522012,1351.509704,1261.677919,-0.186599571,0.074919133,-2.490679803,0.012749897,0.190151211
Ifitm3,3040.448014,3021.81981,3483.050972,3390.45567,4062.296578,2389.623512,3463.774723,2613.834426,2698.699277,2738.016614,3033.740479,0.28981739,0.116430339,2.489191332,0.012803404,0.190785034
Ankib1,4587.713249,4286.789509,4515.865171,4386.576648,4239.948031,3738.242257,3974.172116,3922.539487,3987.131413,3740.583599,4099.191308,0.185429361,0.074529418,2.48800226,0.012846292,0.191259652
Zfp410,1195.729277,1394.758412,1385.528221,1382.421552,1360.172413,1533.187133,1461.916685,1559.003844,1651.78078,1439.002716,1415.25371,-0.186695151,0.075079488,-2.48663324,0.012895827,0.191832344
9230114K14Rik,205.3443211,366.7941879,394.9271369,410.5962079,266.9326973,447.2609598,388.1465205,532.7788365,593.0022382,413.7904807,395.5034078,-0.53149697,0.213929111,-2.484453695,0.012975038,0.192845121
Nxpe5,190.9786691,229.4814919,171.6666652,98.39731611,554.8191558,115.233173,157.9073771,110.8466036,97.0367299,154.3994331,210.150907,0.971523748,0.391347104,2.482511658,0.01304598,0.19373336
Slc35e1,3012.561749,2984.199893,2938.032762,3091.619376,3266.964684,2713.83888,2460.298811,2723.48913,2767.703174,2991.231684,3023.178064,0.163300094,0.065793722,2.482001143,0.013064686,0.193845036
Vwa5a,5841.750173,5577.152653,5564.626546,5320.74376,6047.437695,4751.903559,5433.032529,4953.53209,5200.090537,4933.576552,5222.114349,0.166098892,0.066966991,2.480309913,0.013126823,0.194434059
Atp11a,4571.65752,4782.431912,5226.921631,4769.232877,4974.240707,3940.388586,4029.185009,4307.522852,4776.363483,4101.878273,4529.743929,0.201505227,0.081281874,2.479091784,0.013171741,0.194914037
Zfp758,597.4421196,908.5209886,789.8542738,942.6705839,1041.310829,928.7012505,1214.358668,1181.171872,1078.185888,1055.062793,958.0958409,-0.351180268,0.141672265,-2.478821581,0.013181723,0.194914037
Gpr116,17247.2329,13184.84031,12963.1784,20840.79451,17996.54779,24070.06143,25148.02325,23183.62673,16628.86095,30028.63108,19373.34303,-0.533922446,0.215548534,-2.477040488,0.013247687,0.195722439
Mtf2,1199.954469,1327.98306,1450.254997,1355.696355,1195.275423,1407.211884,1606.580217,1643.62867,1620.513389,1369.008307,1347.777147,-0.228078708,0.092118939,-2.475915482,0.013289503,0.196006037
Ubtd1,783.3505584,475.8919464,494.362473,481.0535454,673.2534584,460.9326921,455.3845004,415.9727381,407.5542656,493.0488564,537.346125,0.382166287,0.154349221,2.475984559,0.013286932,0.196006037
Neurl3,540.8245495,428.8670505,666.0291382,530.8595943,466.4489454,439.4485412,435.0093549,343.2669013,359.0359006,354.0893666,471.3164408,0.44688743,0.180519359,2.475565134,0.01330255,0.196031618
Olfr1396,19.43588225,6.583485425,7.50455367,10.93303512,8.199297869,26.36691247,30.56271815,35.75696889,9.70367299,20.58659108,16.46515488,-1.216281539,0.49170403,-2.473604981,0.01337575,0.19694286
Zfp526,534.0642427,655.5270487,610.6830549,558.7995729,464.6268793,765.6170141,653.0234111,737.7854581,723.4627307,619.6563915,645.218416,-0.309648298,0.125438014,-2.468536363,0.013566687,0.199584619
Nfatc2,519.6985906,488.1184193,973.7158387,489.5570172,686.9189548,401.363001,470.6658595,433.8512225,453.9162587,507.4594701,538.690081,0.478540763,0.19400256,2.466672409,0.013637506,0.20011683
